Tier,QoI,Parameter,Parameter_display,S1_raw,ST_raw,S1_clipped,ST_clipped,S1_ci95_low,S1_ci95_high,ST_ci95_low,ST_ci95_high,QoI_variance,N_valid,Low_variance_flag
Tier1_within_host,AUC_beta,rho_R,\rho_R,0.000778771575627265,0.000390282327178098,0.000778771575627265,0.000390282327178098,0,0.00350558104910974,0.00018155124996649,0.000668097248752291,18.2878535074262,4096,0
Tier1_within_host,AUC_beta,mu_R,\mu_R,-0.000368231688608362,0.000311890952678623,0,0.000311890952678623,0,0.0019925759006755,0.000153870756881966,0.000524297399981366,18.2878535074262,4096,0
Tier1_within_host,AUC_beta,rho_Ab,\rho_{Ab},0.000784217891934525,0.000407701628904925,0.000784217891934525,0.000407701628904925,0,0.00318459228371038,0.000195076927227293,0.000650195731201916,18.2878535074262,4096,0
Tier1_within_host,AUC_beta,theta_Ab,\theta_{Ab},0.00081672708808942,0.000249204505621004,0.00081672708808942,0.000249204505621004,0,0.00257215944711031,8.68894377635046e-05,0.000415084399199115,18.2878535074262,4096,0
Tier1_within_host,AUC_beta,alpha_t,\alpha_t,0.00117540939473162,0.000520355885821446,0.00117540939473162,0.000520355885821446,0,0.00407596206503048,0.000295803565259489,0.000877714177581089,18.2878535074262,4096,0
Tier1_within_host,AUC_beta,alpha_R,\alpha_R,0.000246702116641145,0.000324923741784806,0.000246702116641145,0.000324923741784806,0,0.00237553400389411,0.000134800131284364,0.00059786728045061,18.2878535074262,4096,0
Tier1_within_host,AUC_beta,kappa17,\kappa_{17},-0.000537272442942084,0.000437916953241616,0,0.000437916953241616,0,0.00185921480777383,0.00022400173074168,0.000685477750340872,18.2878535074262,4096,0
Tier1_within_host,AUC_beta,t17,t_{17},0.00175771350187017,0.000562328727064361,0.00175771350187017,0.000562328727064361,0,0.0053086157087606,0.00034916243887225,0.000826543255130771,18.2878535074262,4096,0
Tier1_within_host,M_emergent,beta,\beta,-0.0995381128075423,0.300593007704424,0,0.300593007704424,0,0,0.269526590826275,0.331685736639992,0.0010126489370785,4096,0
Tier1_within_host,M_emergent,k,k,0.000928330053505073,0.0025103324832199,0.000928330053505073,0.0025103324832199,0,0.00326051474277309,0.00206682405542304,0.00306833026803457,0.0010126489370785,4096,0
Tier1_within_host,M_emergent,p,p,0.118604517587091,0.528853296759721,0.118604517587091,0.528853296759721,0.0924766106564005,0.152440718980073,0.456804160523944,0.595000503412158,0.0010126489370785,4096,0
Tier1_within_host,M_emergent,q,q,0.0901639092064416,0.417812207537028,0.0901639092064416,0.417812207537028,0.0688379109925272,0.115877024724134,0.366827591707838,0.488710277442731,0.0010126489370785,4096,0
Tier1_within_host,M_emergent,c,c,0.0894654383222308,0.474217289169902,0.0894654383222308,0.474217289169902,0.0599191340014452,0.122361296907922,0.407339011135459,0.53145089596582,0.0010126489370785,4096,0
Tier1_within_host,M_emergent,delta,\delta,0.0977944122467878,0.631574156946976,0.0977944122467878,0.631574156946976,0.0634249062582021,0.140735154051427,0.573541411353589,0.70405469642983,0.0010126489370785,4096,0
Tier1_within_host,M_emergent,rho_R,\rho_R,-0.000737866368076902,0.000929447543006694,0,0.000929447543006694,0,0.000395156503818706,0.00060690732049881,0.00148157215009158,0.0010126489370785,4096,0
Tier1_within_host,M_emergent,mu_R,\mu_R,8.21332372823348e-05,6.79309870341408e-05,8.21332372823348e-05,6.79309870341408e-05,0,0.000333003760644454,2.49867736423656e-05,0.000163178493479556,0.0010126489370785,4096,0
Tier1_within_host,M_emergent,rho_Ab,\rho_{Ab},-9.69147231043418e-06,1.50170446732196e-05,0,1.50170446732196e-05,0,5.94639657866628e-06,8.78606617406154e-07,3.96134158195698e-05,0.0010126489370785,4096,0
Tier1_within_host,M_emergent,theta_Ab,\theta_{Ab},-7.30059741308816e-07,2.74392509796054e-08,0,2.74392509796054e-08,0,2.22232592150145e-06,7.7017344631941e-09,6.38844316122108e-08,0.0010126489370785,4096,0
Tier1_within_host,M_emergent,alpha_t,\alpha_t,0.00236420526738851,0.0104471544835994,0.00236420526738851,0.0104471544835994,0.000168358908619939,0.00571523946209191,0.00781982320645398,0.0134885151338756,0.0010126489370785,4096,0
Tier1_within_host,M_emergent,alpha_R,\alpha_R,-0.000913574941104621,0.0213411532813133,0,0.0213411532813133,0,0.00449464289518029,0.0152110595534107,0.0282674991267941,0.0010126489370785,4096,0
Tier1_within_host,M_emergent,kappa17,\kappa_{17},3.66533431803543e-05,7.36520983772756e-05,3.66533431803543e-05,7.36520983772756e-05,0,0.000205229999964407,9.17189967393473e-06,0.00022957808032512,0.0010126489370785,4096,0
Tier1_within_host,M_emergent,t17,t_{17},0.00567953995814582,0.051000684544813,0.00567953995814582,0.051000684544813,0,0.014378907658868,0.0408769869809804,0.0632762904875167,0.0010126489370785,4096,0
